//HSK 2012-2017/Level 1
请求[請求]	qing3qiu2
庆祝[慶祝]	qing4zhu4
球迷[球迷]	qiu2mi2
趋势[趨勢]	qu1shi4
取消[取消]	qu3xiao1
娶[娶]	qu3
去世[去世]	qu4shi4
圈[圈]	quan1
权力[權力]	quan2li4
权利[權利]	quan2li4
全面[全面]	quan2mian4
劝[勸]	quan4
缺乏[缺乏]	que1fa2
确定[確定]	que4ding4
确认[確認]	que4ren4
群[群]	qun2
燃烧[燃燒]	ran2shao1
绕[繞]	rao4
热爱[熱愛]	re4ai4
热烈[熱烈]	re4lie4
热心[熱心]	re4xin1
人才[人才]	ren2cai2
人口[人口]	ren2kou3
人类[人類]	ren2lei4
人民币[人民幣]	ren2min2bi4
人生[人生]	ren2sheng1
人事[人事]	ren2shi4
人物[人物]	ren2wu4
人员[人員]	ren2yuan2
忍不住[忍不住]	ren3bu5zhu4
日常[日常]	ri4chang2
日程[日程]	ri4cheng2
日历[日曆]	ri4li4
日期[日期]	ri4qi1
日用品[日用品]	ri4yong4pin3
日子[日子]	ri4zi5
如何[如何]	ru2he2
如今[如今]	ru2jin1
软[軟]	ruan3
软件[軟件]	ruan3jian4
弱[弱]	ruo4
洒[灑]	sa3
嗓子[嗓子]	sang3zi5
色彩[色彩]	se4cai3
杀[殺]	sha1
沙漠[沙漠]	sha1mo4
沙滩[沙灘]	sha1tan1
傻[傻]	sha3
晒[曬]	shai4
删除[刪除]	shan1chu2
闪电[閃電]	shan3dian4
扇子[扇子]	shan4zi5
善良[善良]	shan4liang2
善于[善於]	shan4yu2
伤害[傷害]	shang1hai4
商品[商品]	shang1pin3
商务[商務]	shang1wu4
商业[商業]	shang1ye4
上当[上當]	shang4dang4
蛇[蛇]	she2
舍不得[捨不得]	she3bu5de5
设备[設備]	she4bei4
设计[設計]	she4ji4
设施[設施]	she4shi1
射击[射擊]	she4ji1
摄影[攝影]	she4ying3
伸[伸]	shen1
身材[身材]	shen1cai2
身份[身份]	shen1fen4
深刻[深刻]	shen1ke4
神话[神話]	shen2hua4
神秘[神秘]	shen2mi4
升[升]	sheng1
生产[生產]	sheng1chan3
生动[生動]	sheng1dong4
生长[生長]	sheng1zhang3
声调[聲調]	sheng1diao4
绳子[繩子]	sheng2zi5
省略[省略]	sheng3lve4
胜利[勝利]	sheng4li4
失眠[失眠]	shi1mian2
失去[失去]	shi1qu4
失业[失業]	shi1ye4
诗[詩]	shi1
狮子[獅子]	shi1zi5
湿润[濕潤]	shi1run4
石头[石頭]	shi2tou5
时差[時差]	shi2cha1
时代[時代]	shi2dai4
时刻[時刻]	shi2ke4
时髦[時髦]	shi2mao2
时期[時期]	shi2qi1
时尚[時尚]	shi2shang4
实话[實話]	shi2hua4
实践[實踐]	shi2jian4
实习[實習]	shi2xi2
实现[實現]	shi2xian4
实验[實驗]	shi2yan4
实用[實用]	shi2yong4
食物[食物]	shi2wu4
使劲儿[使勁兒]	shi3jin4r5	exert all one's strength
始终[始終]	shi3zhong1
士兵[士兵]	shi4bing1
市场[市場]	shi4chang3
似的[似的]	shi4de5
事实[事實]	shi4shi2
事物[事物]	shi4wu4
事先[事先]	shi4xian1
试卷[試卷]	shi4juan4
收获[收穫]	shou1huo4
收据[收據]	shou1ju4
手工[手工]	shou3gong1
手术[手術]	shou3shu4
手套[手套]	shou3tao4
手续[手續]	shou3xu4
手指[手指]	shou3zhi3
首[首]	shou3
寿命[壽命]	shou4ming4
受伤[受傷]	shou4shang1
书架[書架]	shu1jia4
梳子[梳子]	shu1zi5
舒适[舒適]	shu1shi4
输入[輸入]	shu1ru4
蔬菜[蔬菜]	shu1cai4
熟练[熟練]	shu2lian4
属于[屬於]	shu3yu2
鼠标[鼠標]	shu3biao1
数[數]	shu4
数据[數據]	shu4ju4
数码[數碼]	shu4ma3
摔倒	shuai1dao3	to fall down
甩[甩]	shuai3
双方[雙方]	shuang1fang1
税[稅]	shui4
说不定[說不定]	shuo1bu5ding4
说服[說服]	shuo1fu2
丝绸[絲綢]	si1chou2
丝毫[絲毫]	si1hao2
私人[私人]	si1ren2
思考[思考]	si1kao3
思想[思想]	si1xiang3
撕[撕]	si1
似乎[似乎]	si4hu1
搜索[搜索]	sou1suo3
宿舍[宿舍]	su4she4
随身[隨身]	sui2shen1
随时[隨時]	sui2shi2
随手[隨手]	sui2shou3
碎[碎]	sui4
损失[損失]	sun3shi1
缩短[縮短]	suo1duan3
所[所]	suo3
锁[鎖]	suo3
台阶[臺階]	tai2jie1
太极拳[太極拳]	tai4ji2quan2
太太[太太]	tai4tai5
谈判[談判]	tan2pan4
坦率[坦率]	tan3shuai4
烫[燙]	tang4
逃[逃]	tao2
逃避[逃避]	tao2bi4
桃[桃]	tao2
淘气[淘氣]	tao2qi4
讨价还价[討價還價]	tao3jia4huan2jia4
套[套]	tao4
特色[特色]	te4se4
特殊[特殊]	te4shu1
特征[特徵]	te4zheng1
疼爱[疼愛]	teng2ai4
提倡[提倡]	ti2chang4
提纲[提綱]	ti2gang1
提问[提問]	ti2wen4
题目[題目]	ti2mu4
体会[體會]	ti3hui4
体贴[體貼]	ti3tie1
体现[體現]	ti3xian4
体验[體驗]	ti3yan4
天空[天空]	tian1kong1
天真[天真]	tian1zhen1
调皮[調皮]	tiao2pi2
调整[調整]	tiao2zheng3
挑战[挑戰]	tiao3zhan4
通常[通常]	tong1chang2
统一[統一]	tong3yi1
痛苦[痛苦]	tong4ku3
痛快[痛快]	tong4kuai5
偷[偷]	tou1
投入[投入]	tou2ru4
投资[投資]	tou2zi1
透明[透明]	tou4ming2
突出[突出]	tu1chu1
土地[土地]	tu3di4
土豆[土豆]	tu3dou4
吐[吐]	tu3
吐[吐]	tu4
兔子[兔子]	tu4zi5
团[團]	tuan2
推辞[推辭]	tui1ci2
推广[推廣]	tui1guang3
推荐[推薦]	tui1jian4
退[退]	tui4
退步[退步]	tui4bu4
退休[退休]	tui4xiu1
歪[歪]	wai1
外公[外公]	wai4gong1
外交[外交]	wai4jiao1
完美[完美]	wan2mei3
完善[完善]	wan2shan4
完整[完整]	wan2zheng3
玩具[玩具]	wan2ju4
万一[萬一]	wan4yi1
王子[王子]	wang2zi3
网络[網絡]	wang3luo4
往返[往返]	wang3fan3
危害[危害]	wei1hai4
威胁[威脅]	wei1xie2
微笑[微笑]	wei1xiao4
违反[違反]	wei2fan3
围巾[圍巾]	wei2jin1
围绕[圍繞]	wei2rao4
唯一[唯一]	wei2yi1
维修[維修]	wei2xiu1
伟大[偉大]	wei3da4
尾巴[尾巴]	wei3ba5
委屈[委屈]	wei3qu5
未必[未必]	wei4bi4
未来[未來]	wei4lai2
位于[位於]	wei4yu2
位置[位置]	wei4zhi5
胃[胃]	wei4
胃口[胃口]	wei4kou3
温暖[溫暖]	wen1nuan3
温柔[溫柔]	wen1rou2
文件[文件]	wen2jian4
文具[文具]	wen2ju4
文明[文明]	wen2ming2
文学[文學]	wen2xue2
文字[文字]	wen2zi4
闻[聞]	wen2
吻[吻]	wen3
稳定[穩定]	wen3ding4
问候[問候]	wen4hou4
卧室[臥室]	wo4shi4
握手[握手]	wo4shou3
屋子[屋子]	wu1zi5
无奈[無奈]	wu2nai4
无数[無數]	wu2shu4
无所谓[無所謂]	wu2suo3wei4
武术[武術]	wu3shu4
勿[勿]	wu4
物理[物理]	wu4li3
物质[物質]	wu4zhi4
雾[霧]	wu4
吸取[吸取]	xi1qu3
吸收[吸收]	xi1shou1
戏剧[戲劇]	xi4ju4
系[系]	xi4
系统[系統]	xi4tong3
细节[細節]	xi4jie2
瞎[瞎]	xia1
下载[下載]	xia4zai4
吓[嚇]	xia4
夏令营[夏令營]	xia4ling4ying2
鲜艳[鮮艷]	xian1yan4
显得[顯得]	xian3de5
显然[顯然]	xian3ran2
显示[顯示]	xian3shi4
县[縣]	xian4
现代[現代]	xian4dai4
现实[現實]	xian4shi2
现象[現象]	xian4xiang4
限制[限制]	xian4zhi4
相处[相處]	xiang1chu3
相当[相當]	xiang1dang1
相对[相對]	xiang1dui4
相关[相關]	xiang1guan1
相似[相似]	xiang1si4
香肠[香腸]	xiang1chang2
享受[享受]	xiang3shou4
想念[想念]	xiang3nian4
想象[想象]	xiang3xiang4
项[項]	xiang4
项链[項鏈]	xiang4lian4
项目[項目]	xiang4mu4
象棋[象棋]	xiang4qi2
象征[象徵]	xiang4zheng1
消费[消費]	xiao1fei4
消化[消化]	xiao1hua4
消极[消極]	xiao1ji2
消失[消失]	xiao1shi1
销售[銷售]	xiao1shou4
小麦[小麥]	xiao3mai4
小气[小氣]	xiao3qi4
孝顺[孝順]	xiao4shun4
效率[效率]	xiao4lv4
歇[歇]	xie1
斜[斜]	xie2
写作[寫作]	xie3zuo4
血[血]	xue4
心理[心理]	xin1li3
心脏[心臟]	xin1zang4
欣赏[欣賞]	xin1shang3
信号[信號]	xin4hao4
信任[信任]	xin4ren4
行动[行動]	xing2dong4
行人[行人]	xing2ren2
行为[行為]	xing2wei2
形成[形成]	xing2cheng2
形容[形容]	xing2rong2
形式[形式]	xing2shi4
形势[形勢]	xing2shi4
形象[形象]	xing2xiang4
形状[形狀]	xing2zhuang4
幸亏[幸虧]	xing4kui1
幸运[幸運]	xing4yun4
性质[性質]	xing4zhi4
兄弟[兄弟]	xiong1di4
胸[胸]	xiong1
休闲[休閑]	xiu1xian2
修改[修改]	xiu1gai3
虚心[虛心]	xu1xin1
叙述[敘述]	xu4shu4
宣布[宣布]	xuan1bu4
宣传[宣傳]	xuan1chuan2
学历[學歷]	xue2li4
学术[學術]	xue2shu4
学问[學問]	xue2wen5
寻找[尋找]	xun2zhao3
询问[詢問]	xun2wen4
训练[訓練]	xun4lian4
迅速[迅速]	xun4su4
押金[押金]	ya1jin1
牙齿[牙齒]	ya2chi3
延长[延長]	yan2chang2
严肃[嚴肅]	yan2su4
演讲[演講]	yan3jiang3
宴会[宴會]	yan4hui4
阳台[陽臺]	yang2tai2
痒[癢]	yang3
样式[樣式]	yang4shi4
腰[腰]	yao1
摇[搖]	yao2
咬[咬]	yao3
要不[要不]	yao4bu4
业务[業務]	ye4wu4
业余[業餘]	ye4yu2
夜[夜]	ye4
一辈子[一輩子]	yi1bei4zi5
一旦[一旦]	yi1dan4
一律[一律]	yi1lv4
一再[一再]	yi1zai4
一致[一致]	yi1zhi4
依然[依然]	yi1ran2
移动[移動]	yi2dong4
移民[移民]	yi2min2
遗憾[遺憾]	yi2han4
疑问[疑問]	yi2wen4
乙[乙]	yi3
以及[以及]	yi3ji2
以来[以來]	yi3lai2
亿[億]	yi4
义务[義務]	yi4wu4
议论[議論]	yi4lun4
意外[意外]	yi4wai4
意义[意義]	yi4yi4
因而[因而]	yin1er2
因素[因素]	yin1su4
银[銀]	yin2
印刷[印刷]	yin4shua1
英俊[英俊]	ying1jun4
英雄[英雄]	ying1xiong2
迎接[迎接]	ying2jie1
营养[營養]	ying2yang3
营业[營業]	ying2ye4
影子[影子]	ying3zi5
应付[應付]	ying4fu5
应用[應用]	ying4yong4
硬[硬]	ying4
硬件[硬件]	ying4jian4
拥抱[擁抱]	yong1bao4
拥挤[擁擠]	yong1ji3
勇气[勇氣]	yong3qi4
用功[用功]	yong4gong1
用途[用途]	yong4tu2
优惠[優惠]	you1hui4
优美[優美]	you1mei3
优势[優勢]	you1shi4
悠久[悠久]	you1jiu3
犹豫[猶豫]	you2yu4
油炸[油炸]	you2zha2
游览[遊覽]	you2lan3
有利[有利]	you3li4
幼儿园[幼兒園]	you4er2yuan2
娱乐[娛樂]	yu2le4
与其[與其]	yu3qi2
语气[語氣]	yu3qi4
玉米[玉米]	yu4mi3
预报[預報]	yu4bao4
预订[預訂]	yu4ding4
预防[預防]	yu4fang2
元旦[元旦]	Yuan2dan4
员工[員工]	yuan2gong1
原料[原料]	yuan2liao4
原则[原則]	yuan2ze2
圆[圓]	yuan2
愿望[願望]	yuan4wang4
乐器[樂器]	yue4qi4
晕[暈]	yun1
运气[運氣]	yun4qi5
运输[運輸]	yun4shu1
运用[運用]	yun4yong4
灾害[災害]	zai1hai4
再三[再三]	zai4san1
在乎[在乎]	zai4hu5
在于[在於]	zai4yu2
赞成[贊成]	zan4cheng2
赞美[贊美]	zan4mei3
糟糕[糟糕]	zao1gao1
造成[造成]	zao4cheng2
则[則]	ze2
责备[責備]	ze2bei4
摘[摘]	zhai1
窄[窄]	zhai3
粘贴[粘貼]	zhan1tie1
展开[展開]	zhan3kai1
展览[展覽]	zhan3lan3
占[占]	zhan4
战争[戰爭]	zhan4zheng1
长辈[長輩]	zhang3bei4
涨[漲]	zhang3
掌握[掌握]	zhang3wo4
账户[賬戶]	zhang4hu4
招待[招待]	zhao1dai4
着火[著火]	zhao2huo3
着凉[著涼]	zhao2liang2
召开[召開]	zhao4kai1
照常[照常]	zhao4chang2
哲学[哲學]	zhe2xue2
针对[針對]	zhen1dui4
珍惜[珍惜]	zhen1xi1
真实[真實]	zhen1shi2
诊断[診斷]	zhen3duan4
阵[陣]	zhen4
振动[振動]	zhen4dong4
争论[爭論]	zheng1lun4
争取[爭取]	zheng1qu3
征求[徵求]	zheng1qiu2
睁[睜]	zheng1
整个[整個]	zheng3ge4
整齐[整齊]	zheng3qi2
整体[整體]	zheng3ti3
正[正]	zheng4
证件[證件]	zheng4jian4
证据[證據]	zheng4ju4
政府[政府]	zheng4fu3
政治[政治]	zheng4zhi4
挣[掙]	zheng4
支[支]	zhi1
支票[支票]	zhi1piao4
执照[執照]	zhi2zhao4
直[直]	zhi2
指导[指導]	zhi3dao3
指挥[指揮]	zhi3hui1
至今[至今]	zhi4jin1
至于[至於]	zhi4yu2
志愿者[志願者]	zhi4yuan4zhe3
制定[制定]	zhi4ding4
制度[制度]	zhi4du4
制造[製造]	zhi4zao4
制作[製作]	zhi4zuo4
治疗[治療]	zhi4liao2
秩序[秩序]	zhi4xu4
智慧[智慧]	zhi4hui4
中介[中介]	zhong1jie4
中心[中心]	zhong1xin1
中旬[中旬]	zhong1xun2
种类[種類]	zhong3lei4
重大[重大]	zhong4da4
重量[重量]	zhong4liang4
周到[周到]	zhou1dao4
猪[豬]	zhu1
竹子[竹子]	zhu2zi5
逐步[逐步]	zhu2bu4
逐渐[逐漸]	zhu2jian4
主持[主持]	zhu3chi2
主动[主動]	zhu3dong4
主观[主觀]	zhu3guan1
主人[主人]	zhu3ren2
主任[主任]	zhu3ren4
主题[主題]	zhu3ti2
主席[主席]	zhu3xi2
主张[主張]	zhu3zhang1
煮[煮]	zhu3
注册[註冊]	zhu4ce4
祝福[祝福]	zhu4fu2
抓[抓]	zhua1
抓紧[抓緊]	zhua1jin3
专家[專家]	zhuan1jia1
专心[專心]	zhuan1xin1
转变[轉變]	zhuan3bian4
转告[轉告]	zhuan3gao4
装[裝]	zhuang1
装饰[裝飾]	zhuang1shi4
装修[裝修]	zhuang1xiu1
状况[狀況]	zhuang4kuang4
状态[狀態]	zhuang4tai4
撞[撞]	zhuang4
追[追]	zhui1
追求[追求]	zhui1qiu2
咨询[咨詢]	zi1xun2
姿势[姿勢]	zi1shi4
资格[資格]	zi1ge2
资金[資金]	zi1jin1
资料[資料]	zi1liao4
资源[資源]	zi1yuan2
紫[紫]	zi3
自从[自從]	zi4cong2
自动[自動]	zi4dong4
自豪[自豪]	zi4hao2
自觉[自覺]	zi4jue2
自私[自私]	zi4si1
自由[自由]	zi4you2
自愿[自願]	zi4yuan4
字母[字母]	zi4mu3
字幕[字幕]	zi4mu4
综合[綜合]	zong1he2
总裁[總裁]	zong3cai2
总共[總共]	zong3gong4
总理[總理]	zong3li3
总算[總算]	zong3suan4
总统[總統]	zong3tong3
总之[總之]	zong3zhi1
阻止[阻止]	zu3zhi3
组[組]	zu3
组成[組成]	zu3cheng2
组合[組合]	zu3he2
组织[組織]	zu3zhi1
最初[最初]	zui4chu1
醉[醉]	zui4
尊敬[尊敬]	zun1jing4
遵守[遵守]	zun1shou3
作品[作品]	zuo4pin3
作为[作為]	zuo4wei2
作文[作文]	zuo4wen2
// HSK 2012-2017/Level 6
挨[挨]	ai1
挨[挨]	ai2
癌症[癌癥]	ai2zheng4
爱不释手[愛不釋手]	ai4bu4shi4shou3
爱戴[愛戴]	ai4dai4
暧昧[曖昧]	ai4mei4
安宁[安寧]	an1ning2
安详[安詳]	an1xiang2
安置[安置]	an1zhi4
按摩[按摩]	an4mo2
案件[案件]	an4jian4
案例[案例]	an4li4
暗示[暗示]	an4shi4
昂贵[昂貴]	ang2gui4
凹凸[凹凸]	ao1tu1
熬[熬]	ao2
奥秘[奧秘]	ao4mi4
巴不得[巴不得]	ba1bu5de5
巴结[巴結]	ba1jie5
扒[扒]	ba1
疤[疤]	ba1
拔苗助长[拔苗助長]	ba2miao2zhu4zhang3
把关[把關]	ba3guan1
把手[把手]	ba3shou5
罢工[罷工]	ba4gong1
霸道[霸道]	ba4dao5
掰[掰]	bai1
摆脱[擺脫]	bai3tuo1
败坏[敗壞]	bai4huai4
拜访[拜訪]	bai4fang3
拜年[拜年]	bai4nian2
拜托[拜託]	bai4tuo1
颁布[頒布]	ban1bu4
颁发[頒發]	ban1fa1
斑[斑]	ban1
版本[版本]	ban3ben3
半途而废[半途而廢]	ban4tu2er2fei4
扮演[扮演]	ban4yan3
伴侣[伴侶]	ban4lv3
伴随[伴隨]	ban4sui2
绑架[綁架]	bang3jia4
榜样[榜樣]	bang3yang4
磅[磅]	bang4
包庇[包庇]	bao1bi4
包袱[包袱]	bao1fu5
包围[包圍]	bao1wei2
包装[包裝]	bao1zhuang1
饱和[飽和]	bao3he2
饱经沧桑[飽經滄桑]	bao3jing1cang1sang1
保管[保管]	bao3guan3
保密[保密]	bao3mi4
保姆[保姆]	bao3mu3
保守[保守]	bao3shou3
保卫[保衛]	bao3wei4
保养[保養]	bao3yang3
保障[保障]	bao3zhang4
保重[保重]	bao3zhong4
报仇[報仇]	bao4chou2
报酬[報酬]	bao4chou5
报答[報答]	bao4da2
报复[報復]	bao4fu5
报警[報警]	bao4jing3
报销[報銷]	bao4xiao1
抱负[抱負]	bao4fu4
暴力[暴力]	bao4li4
暴露[暴露]	bao4lu4
曝光[曝光]	bao4guang1
爆发[爆發]	bao4fa1
爆炸[爆炸]	bao4zha4
卑鄙[卑鄙]	bei1bi3
悲哀[悲哀]	bei1ai1
悲惨[悲慘]	bei1can3
北极[北極]	bei3ji2
贝壳[貝殼]	bei4ke2
备份[備份]	bei4fen4
备忘录[備忘錄]	bei4wang4lu4
背叛[背叛]	bei4pan4
背诵[背誦]	bei4song4
被动[被動]	bei4dong4
被告[被告]	bei4gao4
奔波[奔波]	ben1bo1
奔驰[奔馳]	ben1chi2
本能[本能]	ben3neng2
本钱[本錢]	ben3qian2
本人[本人]	ben3ren2
本身[本身]	ben3shen1
本事[本事]	ben3shi5
笨拙[笨拙]	ben4zhuo1
崩溃[崩潰]	beng1kui4
甭[甭]	beng2
迸发[迸發]	beng4fa1
蹦[蹦]	beng4
逼迫[逼迫]	bi1po4
鼻涕[鼻涕]	bi2ti4
比方[比方]	bi3fang5
比喻[比喻]	bi3yu4
比重[比重]	bi3zhong4
鄙视[鄙視]	bi3shi4
闭塞[閉塞]	bi4se4
弊病[弊病]	bi4bing4
弊端[弊端]	bi4duan1
臂[臂]	bi4
边疆[邊疆]	bian1jiang1
边界[邊界]	bian1jie4
边境[邊境]	bian1jing4
边缘[邊緣]	bian1yuan2
编织[編織]	bian1zhi1
鞭策[鞭策]	bian1ce4
贬低[貶低]	bian3di1
贬义[貶義]	bian3yi4
扁[扁]	bian3
变故[變故]	bian4gu4
变迁[變遷]	bian4qian1
变质[變質]	bian4zhi4
便利[便利]	bian4li4
便条[便條]	bian4tiao2
便于[便於]	bian4yu2
遍布[遍布]	bian4bu4
辨认[辨認]	bian4ren4
辩护[辯護]	bian4hu4
辩解[辯解]	bian4jie3
辩证[辯證]	bian4zheng4
辫子[辮子]	bian4zi5
标本[標本]	biao1ben3
标记[標記]	biao1ji4
标题[標題]	biao1ti2
表决[表決]	biao3jue2
表态[表態]	biao3tai4
表彰[表彰]	biao3zhang1
憋[憋]	bie1
别墅[別墅]	bie2shu4
别致[別致]	bie2zhi4
别扭[別扭]	bie4niu5
濒临[瀕臨]	bin1lin2
冰雹[冰雹]	bing1bao2
丙[丙]	bing3
并非[並非]	bing4fei1
并列[並列]	bing4lie4
拨[撥]	bo1
波浪[波浪]	bo1lang4
波涛[波濤]	bo1tao1
剥削[剝削]	bo1xue1
播种[播種]	bo1zhong3
伯母[伯母]	bo2mu3
博大精深[博大精深]	bo2da4jing1shen1
博览会[博覽會]	bo2lan3hui4
搏斗[搏鬥]	bo2dou4
薄弱[薄弱]	bo2ruo4
补偿[補償]	bu3chang2
补救[補救]	bu3jiu4
补贴[補貼]	bu3tie1
捕捉[捕捉]	bu3zhuo1
哺乳[哺乳]	bu3ru3
不得已[不得已]	bu4de2yi3
不妨[不妨]	bu4fang2
不敢当[不敢當]	bu4gan3dang1
不顾[不顧]	bu4gu4
不禁[不禁]	bu4jin1
不堪[不堪]	bu4kan1
不可思议[不可思議]	bu4ke3si1yi4
不愧[不愧]	bu4kui4
不料[不料]	bu4liao4
不免[不免]	bu4mian3
不时[不時]	bu4shi2
不惜[不惜]	bu4xi1
不相上下[不相上下]	bu4xiang1shang4xia4
不像话[不像話]	bu4xiang4hua4
不屑一顾[不屑一顧]	bu4xie4yi1gu4
不言而喻[不言而喻]	bu4yan2er2yu4
不由得[不由得]	bu4you2de5
不择手段[不擇手段]	bu4ze2shou3duan4
不止[不止]	bu4zhi3
布告[布告]	bu4gao4
布局[布局]	bu4ju2
布置[布置]	bu4zhi4
步伐[步伐]	bu4fa2
部署[部署]	bu4shu3
部位[部位]	bu4wei4
才干[才幹]	cai2gan4
财富[財富]	cai2fu4
财务[財務]	cai2wu4
财政[財政]	cai2zheng4
裁缝[裁縫]	cai2feng5
裁判[裁判]	cai2pan4
裁员[裁員]	cai2yuan2
采购[採購]	cai3gou4
采集[採集]	cai3ji2
采纳[採納]	cai3na4
彩票[彩票]	cai3piao4
参谋[參謀]	can1mou2
参照[參照]	can1zhao4
残疾[殘疾]	can2ji5
残酷[殘酷]	can2ku4
残留[殘留]	can2liu2
残忍[殘忍]	can2ren3
灿烂[燦爛]	can4lan4
仓促[倉促]	cang1cu4
仓库[倉庫]	cang1ku4
苍白[蒼白]	cang1bai2
舱[艙]	cang1
操劳[操勞]	cao1lao2
操练[操練]	cao1lian4
操纵[操縱]	cao1zong4
操作[操作]	cao1zuo4
嘈杂[嘈雜]	cao2za2
草案[草案]	cao3an4
草率[草率]	cao3shuai4
侧面[側面]	ce4mian4
测量[測量]	ce4liang2
策划[策劃]	ce4hua4
策略[策略]	ce4lve4
层出不穷[層出不窮]	ceng2chu1bu4qiong2
层次[層次]	ceng2ci4
差别[差別]	cha1bie2
插座[插座]	cha1zuo4
查获[查獲]	cha2huo4
岔[岔]	cha4
刹那[剎那]	cha4na4
诧异[詫異]	cha4yi4
柴油[柴油]	chai2you2
搀[攙]	chan1
馋[饞]	chan2
缠绕[纏繞]	chan2rao4
产业[產業]	chan3ye4
阐述[闡述]	chan3shu4
颤抖[顫抖]	chan4dou3
昌盛[昌盛]	chang1sheng4
尝试[嘗試]	chang2shi4
偿还[償還]	chang2huan2
场合[場合]	chang3he2
场面[場面]	chang3mian4
场所[場所]	chang3suo3
敞开[敞開]	chang3kai1
畅通[暢通]	chang4tong1
畅销[暢銷]	chang4xiao1
倡导[倡導]	chang4dao3
倡议[倡議]	chang4yi4
钞票[鈔票]	chao1piao4
超越[超越]	chao1yue4
巢穴[巢穴]	chao2xue2
朝代[朝代]	chao2dai4
嘲笑[嘲笑]	chao2xiao4
潮流[潮流]	chao2liu2
撤退[撤退]	che4tui4
撤销[撤銷]	che4xiao1
沉淀[沉澱]	chen2dian4
沉闷[沉悶]	chen2men4
沉思[沉思]	chen2si1
沉重[沉重]	chen2zhong4
沉着[沉著]	chen2zhuo2
陈旧[陳舊]	chen2jiu4
陈列[陳列]	chen2lie4
陈述[陳述]	chen2shu4
衬托[襯託]	chen4tuo1
称心如意[稱心如意]	chen4xin1ru2yi4
称号[稱號]	cheng1hao4
成本[成本]	cheng2ben3
成交[成交]	cheng2jiao1
成天[成天]	cheng2tian1
成效[成效]	cheng2xiao4
成心[成心]	cheng2xin1
成员[成員]	cheng2yuan2
呈现[呈現]	cheng2xian4
诚挚[誠摯]	cheng2zhi4
承办[承辦]	cheng2ban4
承包[承包]	cheng2bao1
承诺[承諾]	cheng2nuo4
城堡[城堡]	cheng2bao3
乘[乘]	cheng2
盛[盛]	cheng2
惩罚[懲罰]	cheng2fa2
澄清[澄清]	cheng2qing1
橙[橙]	cheng2
秤[秤]	cheng4
吃苦[吃苦]	chi1ku3
吃力[吃力]	chi1li4
迟钝[遲鈍]	chi2dun4
迟缓[遲緩]	chi2huan3
迟疑[遲疑]	chi2yi2
持久[持久]	chi2jiu3
赤道[赤道]	chi4dao4
赤字[赤字]	chi4zi4
冲动[衝動]	chong1dong4
冲击[衝擊]	chong1ji1
冲突[衝突]	chong1tu1
充当[充當]	chong1dang1
充沛[充沛]	chong1pei4
充实[充實]	chong1shi2
充足[充足]	chong1zu2
重叠[重疊]	chong2die2
崇拜[崇拜]	chong2bai4
崇高[崇高]	chong2gao1
崇敬[崇敬]	chong2jing4
稠密[稠密]	chou2mi4
筹备[籌備]	chou2bei4
丑恶[醜惡]	chou3e4
出路[出路]	chu1lu4
出卖[出賣]	chu1mai4
出身[出身]	chu1shen1
出神[出神]	chu1shen2
出息[出息]	chu1xi1
初步[初步]	chu1bu4
除[除]	chu2
处分[處分]	chu3fen4
处境[處境]	chu3jing4
处置[處置]	chu3zhi4
储备[儲備]	chu3bei4
储存[儲存]	chu3cun2
储蓄[儲蓄]	chu3xu4
触犯[觸犯]	chu4fan4
川流不息[川流不息]	chuan1liu2bu4xi1
穿越[穿越]	chuan1yue4
传达[傳達]	chuan2da2
传单[傳單]	chuan2dan1
传授[傳授]	chuan2shou4
船舶[船舶]	chuan2bo2
喘气[喘氣]	chuan3qi4
串[串]	chuan4
床单[床單]	chuang2dan1
创立[創立]	chuang4li4
创新[創新]	chuang4xin1
创业[創業]	chuang4ye4
创作[創作]	chuang4zuo4
吹牛[吹牛]	chui1niu2
吹捧[吹捧]	chui1peng3
炊烟[炊煙]	chui1yan1
垂直[垂直]	chui2zhi2
锤[錘]	chui2
纯粹[純粹]	chun2cui4
纯洁[純潔]	chun2jie2
慈善[慈善]	ci2shan4
慈祥[慈祥]	ci2xiang2
磁带[磁帶]	ci2dai4
雌雄[雌雄]	ci2xiong2
次品[次品]	ci4pin3
次序[次序]	ci4xu4
伺候[伺候]	ci4hou5
刺[刺]	ci4
从容[從容]	cong2rong2
丛[叢]	cong2
凑合[湊合]	cou4he5
粗鲁[粗魯]	cu1lu3
窜[竄]	cuan4
摧残[摧殘]	cui1can2
脆弱[脆弱]	cui4ruo4
搓[搓]	cuo1
磋商[磋商]	cuo1shang1
挫折[挫折]	cuo4zhe2
搭[搭]	da1
搭档[搭檔]	da1dang4
搭配[搭配]	da1pei4
达成[達成]	da2cheng2
答辩[答辯]	da2bian4
答复[答復]	da2fu4
打包[打包]	da3bao1
打官司[打官司]	da3guan1si5
打击[打擊]	da3ji1
打架[打架]	da3jia4
打量[打量]	da3liang5
打猎[打獵]	da3lie4
打仗[打仗]	da3zhang4
大不了[大不了]	da4bu5liao3
大臣[大臣]	da4chen2
大伙儿[大伙兒]	da4huo3r5
大肆[大肆]	da4si4
大体[大體]	da4ti3
大意[大意]	da4yi4
大致[大致]	da4zhi4
歹徒[歹徒]	dai3tu2
代价[代價]	dai4jia4
代理[代理]	dai4li3
带领[帶領]	dai4ling3
怠慢[怠慢]	dai4man4
